ID,RO_E15,RO_G15,RO_TOTAL,P_RO_E15,P_RO_G15,PER_WHITE,PER_BLACK,PER_ASIAN,PER_HISP
C46008,149,133,282,0.528368794,0.471631206,0.269604672,0.387556713,0.151652617,0.161373945
C46009,218,106,324,0.672839506,0.327160494,0.733278956,0.090538336,0.056280587,0.0954323
C46010,233,96,329,0.708206687,0.291793313,0.854690368,0.025137955,0.028203556,0.066830168
C46011,218,104,322,0.677018634,0.322981366,0.664921466,0.146596859,0.060583396,0.102468212
C46012,177,141,318,0.556603774,0.443396226,0.576625378,0.223684216,0.044891639,0.116099075
C46013,218,99,317,0.687697161,0.312302839,0.755371901,0.086776859,0.066942149,0.066115703
C46014,217,211,428,0.507009346,0.492990654,0.17683806,0.563671315,0.130706389,0.09274387
C46015,252,95,347,0.726224784,0.273775216,0.784937239,0.073640167,0.056066946,0.060251046
C46016,201,156,357,0.56302521,0.43697479,0.577516531,0.117560618,0.055841293,0.21895665
C46017,310,122,432,0.717592593,0.282407407,0.646689906,0.087804875,0.144250866,0.091986061
C46018,219,92,311,0.704180064,0.295819936,0.729483246,0.050911867,0.126899708,0.069148945
C46019,198,65,263,0.752851711,0.247148289,0.751082251,0.04004329,0.127705628,0.067099567
C46020,200,151,351,0.56980057,0.43019943,0.462053566,0.351562495,0.051339287,0.09709822
C46021,135,91,226,0.597345133,0.402654867,0.34057464,0.269096031,0.27680445,0.093903295
C46022,115,174,289,0.397923875,0.602076125,0.467826068,0.301739132,0.111304362,0.09478261
C46023,175,109,284,0.616197183,0.383802817,0.400869545,0.382608706,0.036521747,0.140869566
C46024,283,93,376,0.752659574,0.247340426,0.796637311,0.04643715,0.076060848,0.058446757
C46025,185,165,350,0.528571429,0.471428571,0.453591621,0.322033891,0.059725585,0.133171907
C46026,166,114,280,0.592857143,0.407142857,0.553981115,0.174763829,0.042510123,0.191632923
C46027,213,116,329,0.647416413,0.352583587,0.675180093,0.074656191,0.041257367,0.191224619
C46028,309,112,421,0.733966746,0.266033254,0.787939698,0.053266332,0.056281407,0.081407035
C46029,208,96,304,0.684210526,0.315789474,0.569264079,0.220057709,0.102453104,0.077200578
C46030,191,143,334,0.571856287,0.428143713,0.491013659,0.239396118,0.05248023,0.19410496
C46031,197,95,292,0.674657534,0.325342466,0.782577406,0.056875438,0.066234706,0.071994239
C46032,214,202,416,0.514423077,0.485576923,0.247002408,0.308553148,0.209432452,0.208633096
C46033,283,75,358,0.790502793,0.209497207,0.856255543,0.021295474,0.040816327,0.060337179
C46034,221,125,346,0.638728324,0.361271676,0.666213459,0.101971449,0.032630863,0.181509178
C46035,266,144,410,0.648780488,0.351219512,0.56987236,0.255199751,0.068770217,0.088200448
C46036,273,91,364,0.75,0.25,0.795774648,0.028169014,0.073440644,0.081488934
C46037,159,88,247,0.643724696,0.356275304,0.299199085,0.352974832,0.213958807,0.109267733
C46038,180,119,299,0.602006689,0.397993311,0.459589867,0.335343788,0.05066345,0.129674306
C46039,249,67,316,0.787974684,0.212025316,0.781954887,0.038668099,0.106337272,0.054779807
C46040,165,132,297,0.555555556,0.444444444,0.510542203,0.328313224,0.066265058,0.072289152
C47001,133,58,191,0.696335079,0.303664921,0.844940868,0.009198423,0.040735873,0.089356111
C47002,290,128,418,0.693779904,0.306220096,0.844145571,0.006329114,0.058544303,0.06170886
C47003,352,108,460,0.765217391,0.234782609,0.701949862,0.023212627,0.095636024,0.164345405
C47004,272,126,398,0.683417085,0.316582915,0.866283838,0.006562756,0.034454471,0.074651354
C47005,222,118,340,0.652941176,0.347058824,0.664781902,0.07431341,0.05815832,0.169628436
C47006,237,89,326,0.726993865,0.273006135,0.825035556,0.012802276,0.050497866,0.093883362
C47007,183,121,304,0.601973684,0.398026316,0.741780272,0.023255814,0.067361667,0.145950282
C47008,291,109,400,0.7275,0.2725,0.776872954,0.021986969,0.040716621,0.133550493
C47009,160,100,260,0.615384615,0.384615385,0.830783079,0.01530153,0.022502251,0.10081008
C47010,190,146,336,0.56547619,0.43452381,0.692363115,0.042507204,0.069164265,0.169308355
C47011,210,66,276,0.760869565,0.239130435,0.796999124,0.046778461,0.043248015,0.092674311
C47012,221,139,360,0.613888889,0.386111111,0.787852864,0.017108639,0.034217281,0.136869119
C47013,178,150,328,0.542682927,0.457317073,0.720077217,0.01833977,0.055984556,0.183397685
C47014,218,103,321,0.679127726,0.320872274,0.730097098,0.03300971,0.09417475,0.123300965
C47015,142,208,350,0.405714286,0.594285714,0.632892812,0.064610863,0.149779732,0.127019088
C47016,235,148,383,0.613577023,0.386422977,0.75637394,0.011331444,0.054768648,0.15108593
C47017,201,116,317,0.634069401,0.365930599,0.708258528,0.015260323,0.061938959,0.185816876
C47018,251,94,345,0.727536232,0.272463768,0.758361204,0.037625418,0.034280936,0.143812709
C47019,185,172,357,0.518207283,0.481792717,0.600981769,0.021739131,0.191444599,0.1542777
C47020,202,153,355,0.569014085,0.430985915,0.731315039,0.01229896,0.066225165,0.162724697
C47021,181,120,301,0.601328904,0.398671096,0.700103413,0.038262668,0.063081697,0.185108582
C47022,229,157,386,0.593264249,0.406735751,0.80860404,0.012291484,0.032484636,0.112379279
C47023,179,178,357,0.50140056,0.49859944,0.669224865,0.030698388,0.148119725,0.125863392
C47024,204,103,307,0.664495114,0.335504886,0.815028902,0.016515277,0.028901734,0.113129645
C47025,222,123,345,0.643478261,0.356521739,0.697594506,0.046735393,0.037113402,0.18556701
C47026,193,167,360,0.536111111,0.463888889,0.704201672,0.023529412,0.057142857,0.190756309
C47027,184,98,282,0.65248227,0.34751773,0.828897339,0.011406844,0.041825095,0.102661597
C47028,217,134,351,0.618233618,0.381766382,0.725402506,0.01610018,0.040250447,0.191413235
C47029,223,110,333,0.66966967,0.33033033,0.82212766,0.020425532,0.031489361,0.107234043
C47030,202,149,351,0.575498575,0.424501425,0.548178154,0.059109311,0.089878549,0.285020221
C47031,161,156,317,0.507886435,0.492113565,0.603065135,0.039846743,0.062068966,0.258237547
C47032,199,158,357,0.557422969,0.442577031,0.718321918,0.028253425,0.053082192,0.174657534
C47033,272,71,343,0.793002915,0.206997085,0.824212273,0.014096188,0.042288555,0.10447761
C47034,253,150,403,0.627791563,0.372208437,0.735373543,0.052205223,0.050405038,0.136813675
C47035,221,97,318,0.694968553,0.305031447,0.815148783,0.02164112,0.03606853,0.093778176
C47036,207,152,359,0.576601671,0.423398329,0.722459435,0.028181043,0.058923996,0.169086253
C47037,223,138,361,0.617728532,0.382271468,0.789025543,0.022705771,0.05487228,0.116367078
C47038,201,117,318,0.632075472,0.367924528,0.722849693,0.015638576,0.075586448,0.147697655
C47039,252,118,370,0.681081081,0.318918919,0.807516035,0.024747942,0.044912924,0.103574704
C47040,229,143,372,0.615591398,0.384408602,0.775925926,0.046296296,0.060185185,0.090740741
C47041,246,155,401,0.613466334,0.386533666,0.731191885,0.043110736,0.038884193,0.160608622
C47042,133,156,289,0.460207612,0.539792388,0.732817043,0.012584706,0.066795739,0.152952562
C47043,213,92,305,0.698360656,0.301639344,0.814960629,0.005905512,0.045275591,0.11515748
C47044,267,88,355,0.752112676,0.247887324,0.738752961,0.027624309,0.110497238,0.101026045
C47045,215,144,359,0.598885794,0.401114206,0.805369126,0.019175456,0.033557047,0.12080537
C47046,197,132,329,0.598784195,0.401215805,0.752845527,0.020325204,0.046341465,0.152032521
C47047,231,113,344,0.671511628,0.328488372,0.848769899,0.018089725,0.026772793,0.078147612
C47048,42,9,51,0.823529412,0.176470588,0.571428578,0.161904762,0.028571428,0.199999995
C48001,149,151,300,0.496666667,0.503333333,0.566569486,0.112730805,0.081632651,0.208940721
C48002,142,61,203,0.699507389,0.300492611,0.758293836,0.002369668,0.125592419,0.082938389
C48003,179,149,328,0.545731707,0.454268293,0.473684205,0.237954038,0.082283174,0.176426989
C48004,187,114,301,0.621262458,0.378737542,0.537022618,0.125487136,0.117692901,0.197194069
C48005,160,90,250,0.64,0.36,0.887689377,0.02418998,0.043196394,0.025917836
C48006,215,133,348,0.617816092,0.382183908,0.421701677,0.231196008,0.123304588,0.193588107
C48007,184,149,333,0.552552553,0.447447447,0.655399061,0.030985915,0.115492958,0.16713615
C48008,184,92,276,0.666666667,0.333333333,0.722222222,0.069444445,0.143518519,0.064814815
C48009,187,88,275,0.68,0.32,0.554192229,0.081799591,0.249488753,0.080777096
C48010,225,202,427,0.526932084,0.473067916,0.722989442,0.020308692,0.130787979,0.086921198
C48011,179,124,303,0.590759076,0.409240924,0.806007511,0.01126408,0.09637046,0.056320402
C48012,229,142,371,0.617250674,0.382749326,0.585263119,0.18596491,0.0484211,0.148771923
C48013,313,157,470,0.665957447,0.334042553,0.668098213,0.104699233,0.122502659,0.081908245
C48014,160,68,228,0.701754386,0.298245614,0.928864264,2.83E-07,3.90E-07,0.071134989
C48015,128,79,207,0.618357488,0.381642512,0.538405805,0.190579704,0.173188405,0.076086955
C48016,156,146,302,0.516556291,0.483443709,0.37793309,0.319021477,0.091362953,0.182226664
C48017,188,138,326,0.576687117,0.423312883,0.549090438,0.162637152,0.162717317,0.086263753
C48018,213,101,314,0.678343949,0.321656051,0.426900587,0.307017542,0.134502924,0.095760234
C48019,156,104,260,0.6,0.4,0.625463534,0.145859085,0.064276886,0.139678616
C48020,175,194,369,0.474254743,0.525745257,0.607142857,0.089285715,0.068322981,0.207298137
C48021,219,159,378,0.579365079,0.420634921,0.278046166,0.264090164,0.172839511,0.24906066
C48022,253,119,372,0.680107527,0.319892473,0.587843697,0.125918245,0.156222003,0.109017672
C48023,280,181,461,0.607375271,0.392624729,0.296042618,0.116438356,0.467275495,0.090563166
C48024,205,140,345,0.594202899,0.405797101,0.609012638,0.173641584,0.108927368,0.077533989
C48025,201,144,345,0.582608696,0.417391304,0.793147208,0.049492386,0.03680203,0.086294416
C48026,112,72,184,0.608695652,0.391304348,0.683683684,0.116116116,0.09009009,0.08008008
C48027,151,125,276,0.547101449,0.452898551,0.583333332,0.136083055,0.163580246,0.088945006
C48028,293,130,423,0.692671395,0.307328605,0.530699109,0.179331308,0.177507587,0.080243152
C48029,184,49,233,0.789699571,0.210300429,0.866004963,0.039702233,0.05955335,0.014888337
C48030,153,139,292,0.523972603,0.476027397,0.708875729,0.059171598,0.108875739,0.089940837
C48031,183,176,359,0.509749304,0.490250696,0.362485643,0.320675087,0.125815112,0.159953963
C48032,125,133,258,0.484496124,0.515503876,0.463400236,0.276859504,0.07674144,0.13931523
C48033,194,59,253,0.766798419,0.233201581,0.71659919,0.078947368,0.109311741,0.08097166
C48034,162,146,308,0.525974026,0.474025974,0.742168683,0.093975898,0.038554219,0.103614451
C48035,184,90,274,0.671532847,0.328467153,0.341666657,0.288194456,0.240972217,0.098611115
C48036,180,85,265,0.679245283,0.320754717,0.655536471,0.091638741,0.157095011,0.06791087
C48037,137,169,306,0.447712418,0.552287582,0.529695021,0.077046548,0.091492778,0.275280903
C48038,250,140,390,0.641025641,0.358974359,0.660059465,0.057482655,0.134786918,0.109018831
C48039,205,112,317,0.646687697,0.353312303,0.639106145,0.101675978,0.153072626,0.073743017
C48040,143,144,287,0.49825784,0.50174216,0.646258508,0.075963723,0.049886643,0.189342377
C48041,150,146,296,0.506756757,0.493243243,0.380173245,0.281520696,0.091915302,0.217035608
C48042,160,167,327,0.489296636,0.510703364,0.513981369,0.113182425,0.068575232,0.2876165
C48043,209,148,357,0.585434174,0.414565826,0.400527705,0.264907652,0.201583113,0.098680739
C48044,197,169,366,0.538251366,0.461748634,0.548660087,0.033850495,0.078279267,0.309590969
C48045,111,109,220,0.504545455,0.495454545,0.562028,0.133764842,0.099244947,0.17907224
C48046,153,90,243,0.62962963,0.37037037,0.601985079,0.084582182,0.240044504,0.052243125
C49001,102,87,189,0.53968254,0.46031746,0.119612981,0.706209958,0.01939286,0.111561937
C49002,111,109,220,0.504545455,0.495454545,0.528888898,0.22666666,0.072222215,0.138888893
C49003,168,193,361,0.465373961,0.534626039,0.270967749,0.164764268,0.06004963,0.484863515
C49004,147,208,355,0.414084507,0.585915493,0.307245257,0.160015508,0.055404876,0.444401385
C49005,203,165,368,0.551630435,0.448369565,0.354681178,0.294402274,0.035780633,0.281864914
C49006,122,142,264,0.462121212,0.537878788,0.496162803,0.297557249,0.053367253,0.113512063
C49007,148,140,288,0.513888889,0.486111111,0.654106889,0.091920231,0.1156224,0.100132397
C49008,143,123,266,0.537593985,0.462406015,0.301696843,0.230723054,0.130296065,0.305145582
C49009,147,164,311,0.47266881,0.52733119,0.552682415,0.218901956,0.098132287,0.090684513
C49010,153,194,347,0.44092219,0.55907781,0.293740759,0.168063085,0.052735337,0.462296698
C49011,175,205,380,0.460526316,0.539473684,0.314378178,0.27739251,0.076745261,0.297272307
C49012,177,221,398,0.444723618,0.555276382,0.57798992,0.19918146,0.076398415,0.110959528
C49013,194,211,405,0.479012346,0.520987654,0.334539817,0.217683557,0.033092042,0.386763178
C49014,177,129,306,0.578431373,0.421568627,0.485631935,0.268160284,0.08656474,0.11096009
C49015,107,121,228,0.469298246,0.530701754,0.256934307,0.369343066,0.073722628,0.247445256
C49016,204,146,350,0.582857143,0.417142857,0.502373291,0.270921872,0.020964094,0.177888076
C49017,153,124,277,0.55234657,0.44765343,0.611633397,0.085193881,0.18977671,0.082843723
C49018,178,242,420,0.423809524,0.576190476,0.554692174,0.214584576,0.036461448,0.160191271
C49019,134,138,272,0.492647059,0.507352941,0.182904982,0.298385034,0.017978381,0.45870525
C49020,200,256,456,0.438596491,0.561403509,0.364391139,0.21586716,0.042896678,0.344557199
C49021,125,100,225,0.555555556,0.444444444,0.256714913,0.362613844,0.136255947,0.202685583
C49022,168,200,368,0.456521739,0.543478261,0.329215563,0.366893145,0.066090179,0.200741199
C49023,131,193,324,0.404320988,0.595679012,0.359774817,0.286591608,0.051688843,0.27993859
C49024,132,120,252,0.523809524,0.476190476,0.225622294,0.502230673,0.053537491,0.161885357
C49025,174,202,376,0.462765957,0.537234043,0.529826456,0.246203909,0.079718006,0.103579176
C49026,193,191,384,0.502604167,0.497395833,0.508794784,0.246905536,0.05863193,0.145928337
C49027,141,194,335,0.420895522,0.579104478,0.320021884,0.38894967,0.130743982,0.117614879
C49028,149,189,338,0.440828402,0.559171598,0.314616027,0.166804281,0.072254338,0.419488035
C49029,152,200,352,0.431818182,0.568181818,0.546235883,0.215497196,0.088294117,0.094870252
C49030,154,168,322,0.47826087,0.52173913,0.510827513,0.313525246,0.039615137,0.103637819
C49031,160,96,256,0.625,0.375,0.36549168,0.402597363,0.023191098,0.168831173
C49032,180,145,325,0.553846154,0.446153846,0.29461585,0.464004837,0.031457955,0.171203874
C49033,125,155,280,0.446428571,0.553571429,0.287882204,0.264045482,0.052957456,0.352123384
C50001,245,78,323,0.758513932,0.241486068,0.725236857,0.049095611,0.144702845,0.06804479
C50002,117,63,180,0.65,0.35,0.493574387,0.078603929,0.243555397,0.17395714
C50003,194,85,279,0.695340502,0.304659498,0.601581772,0.033529347,0.238656669,0.108480679
C50004,182,134,316,0.575949367,0.424050633,0.412191586,0.141941944,0.298312453,0.109863192
C50005,192,72,264,0.727272727,0.272727273,0.762061417,0.037280701,0.108552625,0.074561399
C50006,172,139,311,0.553054662,0.446945338,0.516203698,0.138888891,0.107060185,0.214699078
C50007,194,175,369,0.525745257,0.474254743,0.518612503,0.13282574,0.090524534,0.233502535
C50008,134,129,263,0.509505703,0.490494297,0.287009059,0.280966763,0.17401813,0.233836863
C50009,132,116,248,0.532258065,0.467741935,0.434314439,0.100502507,0.20387653,0.233309397
C50010,220,97,317,0.694006309,0.305993691,0.502576114,0.047306792,0.281030443,0.114285715
C50011,207,45,252,0.821428571,0.178571429,0.863966755,0.018691585,0.043613715,0.057113202
C50012,134,24,158,0.848101266,0.151898734,0.875,0.013888889,0.061111111,0.038888889
C50013,99,144,243,0.407407407,0.592592593,0.238410611,0.167402484,0.276306106,0.271891099
C50014,81,25,106,0.764150943,0.235849057,0.882022462,0.008426967,0.081460676,0.022471915
C50015,204,161,365,0.55890411,0.44109589,0.637571149,0.077798864,0.10151803,0.148956359
C50016,97,26,123,0.788617886,0.211382114,0.918495279,0.018808767,0.040752372,0.012539196
C50017,134,92,226,0.592920354,0.407079646,0.446525382,0.07392804,0.29423361,0.142927557
C50018,82,6,88,0.931818182,0.068181818,0.922779916,0.003861003,0.019305028,0.054054052
C50019,71,129,200,0.355,0.645,0.202133083,0.054342309,0.396648024,0.301168101
C50020,129,189,318,0.405660377,0.594339623,0.380606853,0.076517154,0.228891818,0.292216364
C50021,120,114,234,0.512820513,0.487179487,0.483971853,0.100860045,0.18842846,0.193901487
C50022,169,80,249,0.678714859,0.321285141,0.568568563,0.050050049,0.180180186,0.146646647
C50023,158,83,241,0.65560166,0.34439834,0.511241446,0.038123174,0.248289354,0.178885618
C50024,246,74,320,0.76875,0.23125,0.724767707,0.010172022,0.19394526,0.04618177
C50025,239,81,320,0.746875,0.253125,0.60135142,0.014264186,0.27627646,0.087086927
C50026,131,141,272,0.481617647,0.518382353,0.36779855,0.093857308,0.29187333,0.196871422
C50027,73,15,88,0.829545455,0.170454545,0.830945563,0.011461318,0.111747846,0.028653296
C50028,154,159,313,0.49201278,0.50798722,0.298994955,0.219095485,0.27487435,0.179397019
C50029,91,127,218,0.417431193,0.582568807,0.180930047,0.103165295,0.43571708,0.23642048
C50030,106,103,209,0.507177033,0.492822967,0.2394636,0.083652618,0.35312902,0.282247739
C50031,131,155,286,0.458041958,0.541958042,0.21252302,0.198526701,0.208103125,0.340699824
C50032,123,133,256,0.48046875,0.51953125,0.242475625,0.195845693,0.300551086,0.215345485
C50033,224,58,282,0.794326241,0.205673759,0.782707624,0.018202509,0.045506261,0.144482352
C50034,235,151,386,0.60880829,0.39119171,0.58819876,0.046583852,0.101242235,0.241614904
C50035,167,162,329,0.507598784,0.492401216,0.383863067,0.237163816,0.141198045,0.208435219
C50036,148,133,281,0.526690391,0.473309609,0.466196354,0.079365078,0.216343327,0.2069371
C50037,159,122,281,0.565836299,0.434163701,0.443703718,0.118518512,0.136296289,0.274074075
