full_text,precinct,ward,PER_WHITE,PER_BLACK,PER_ASIAN,PER_HISP,TOTVOTES,LIGHTFOOT,PRECKWINKLE,P_LIGHT,P_PRECK,
7017,17,7,0.011005136,0.936170214,0.001467351,0.03741746,186,128,58,0.688172043,0.311827957,
7018,18,7,0.025044243,0.939432648,0.003416367,0.011753507,214,135,79,0.630841121,0.369158879,
7019,19,7,0.003276003,0.958230958,0,0.00982801,232,158,74,0.681034483,0.318965517,
7020,20,7,0.003100775,0.967441859,0,0.021705427,164,123,41,0.75,0.25,
7021,21,7,0.016042782,0.901451487,0.000763942,0.07028266,156,114,42,0.730769231,0.269230769,
7022,22,7,0.042368918,0.689538093,0.007304986,0.240334041,191,129,62,0.67539267,0.32460733,
7023,23,7,0.00591716,0.942011833,0,0.042603552,259,158,101,0.61003861,0.38996139,
7024,24,7,0.003218021,0.938857606,0,0.041834269,193,125,68,0.647668394,0.352331606,
7025,25,7,0.034509803,0.696470589,0,0.249411765,164,119,45,0.725609756,0.274390244,
7026,26,7,0.010086456,0.962536022,0,0.011527377,194,132,62,0.680412371,0.319587629,
7027,27,7,0.012600229,0.955326461,0,0.01489118,204,141,63,0.691176471,0.308823529,
7028,28,7,0.029100528,0.768959423,0.003527338,0.185185199,169,107,62,0.633136095,0.366863905,
7029,29,7,0.014251782,0.961995237,0.001187648,0.011876497,193,138,55,0.715025907,0.284974093,
7030,30,7,0.02962963,0.7728395,0,0.169547331,160,107,53,0.66875,0.33125,
7031,31,7,0.016033755,0.76371308,0.001687764,0.206751057,144,97,47,0.673611111,0.326388889,
7032,32,7,0.01003764,0.974905898,0,0.007528231,367,227,140,0.61852861,0.38147139,
7033,33,7,0.004778973,0.978494624,0.001194743,0.011947431,369,234,135,0.634146341,0.365853659,
7034,34,7,0.004301075,0.962365591,0,0.023655914,319,194,125,0.60815047,0.39184953,
7035,35,7,0.025295109,0.81112985,0.006745363,0.136593591,229,168,61,0.733624454,0.266375546,
7036,36,7,0.004056795,0.97464503,0,0.017241379,301,192,109,0.637873754,0.362126246,
7037,37,7,0.022148395,0.915836102,0.005537098,0.044296788,277,180,97,0.649819495,0.350180505,
7038,38,7,0.003988035,0.958125624,0,0.014955134,195,131,64,0.671794872,0.328205128,
7039,39,7,0.003783102,0.969735182,4.79E-12,0.001261035,234,166,68,0.709401709,0.290598291,
7040,40,7,0.002487562,0.983830846,0,0.002487562,225,155,70,0.688888889,0.311111111,
7041,41,7,0.005015045,0.977933801,0.002006018,0.008024072,222,159,63,0.716216216,0.283783784,
7042,42,7,0.002453989,0.964417177,0,0.015950922,202,139,63,0.688118812,0.311881188,
7043,43,7,0.011185683,0.926174495,0.002237137,0.03803132,219,155,64,0.707762557,0.292237443,
7044,44,7,0.012805589,0.908032592,0,0.074505242,181,125,56,0.690607735,0.309392265,
7045,45,7,0.020698576,0.86351876,0,0.099611901,177,135,42,0.762711864,0.237288136,
7046,46,7,0.010840108,0.861788618,0.005420054,0.105691057,125,89,36,0.712,0.288,
8001,1,8,0.005882353,0.969747899,0,0.01092437,253,169,84,0.66798419,0.33201581,
8002,2,8,0.0085639,0.948616601,0.001976285,0.016469038,230,151,79,0.656521739,0.343478261,
8003,3,8,0.00530504,0.968169761,0,0.013262599,347,225,122,0.648414986,0.351585014,
8004,4,8,0,0.958164642,0,0.012145749,336,222,114,0.660714286,0.339285714,
8005,5,8,0.002688172,0.965053764,0.001344086,0.010752688,331,194,137,0.586102719,0.413897281,
8006,6,8,0.010215664,0.94551646,0.004540295,0.022701476,256,155,101,0.60546875,0.39453125,
8007,7,8,0.008205128,0.935384617,0.019487178,0.019487179,339,225,114,0.663716814,0.336283186,
8008,8,8,0.002928258,0.982430454,0.005856515,0.002928258,299,212,87,0.7090301,0.2909699,
8009,9,8,0.008103728,0.954619125,0.001620746,0.016207455,192,131,61,0.682291667,0.317708333,
8010,10,8,0.011111111,0.938888889,0.003333333,0.02,370,226,144,0.610810811,0.389189189,
8011,11,8,0.008631319,0.955610358,0.001233046,0.008631319,229,120,109,0.524017467,0.475982533,
8012,12,8,0.009334889,0.942823804,0,0.021003501,229,152,77,0.663755459,0.336244541,
8013,13,8,0.002967359,0.967952522,0.000593472,0.018397626,300,193,107,0.643333333,0.356666667,
8014,14,8,0.001850139,0.976873266,0,0.009250694,164,112,52,0.682926829,0.317073171,
8015,15,8,0.004248088,0.974511472,0,0.007646558,233,166,67,0.712446352,0.287553648,
8016,16,8,0.009140768,0.959780621,0,0.02559415,74,51,23,0.689189189,0.310810811,
8017,17,8,0.006932409,0.979202773,0,0.005199307,231,147,84,0.636363636,0.363636364,
8018,18,8,0,0.978156997,0,0.013651877,180,121,59,0.672222222,0.327777778,
8019,19,8,0.004065041,0.967479673,0.008130082,0.008130082,310,193,117,0.622580645,0.377419355,
8020,20,8,0.0093361,0.956431535,0.004149378,0.024896266,330,203,127,0.615151515,0.384848485,
8021,21,8,0.002722941,0.965282504,0.006126616,0.017699116,322,206,116,0.639751553,0.360248447,
8022,22,8,0.001262626,0.981060608,0,0.008838383,245,167,78,0.681632653,0.318367347,
8023,23,8,0.0085796,0.974261201,0,0.013346044,205,139,66,0.67804878,0.32195122,
8024,24,8,0.004237288,0.980932204,0,0.006355932,170,117,53,0.688235294,0.311764706,
8025,25,8,0.003361345,0.978991596,0,0.010084034,247,174,73,0.704453441,0.295546559,
8026,26,8,0.006505576,0.958178439,0,0.024163568,224,143,81,0.638392857,0.361607143,
8027,27,8,0.011479592,0.93494898,0,0.030612245,313,203,110,0.6485623,0.3514377,
8028,28,8,0.012631579,0.958947368,0.001052632,0.012631579,266,162,104,0.609022556,0.390977444,
8029,29,8,0.015479876,0.957688338,0.003095975,0.00619195,299,225,74,0.752508361,0.247491639,
8030,30,8,0.002941176,0.95,0.001960784,0.016666667,281,187,94,0.665480427,0.334519573,
8031,31,8,0.003663004,0.978021978,0,0.008547009,200,132,68,0.66,0.34,
8032,32,8,0.003577818,0.985688729,0,0.005366726,205,143,62,0.697560976,0.302439024,
8033,33,8,0.008547009,0.970560304,0,0.002849003,256,190,66,0.7421875,0.2578125,
8034,34,8,0.004109589,0.986301369,0,0.006849315,266,184,82,0.691729323,0.308270677,
8035,35,8,0.004694836,0.970657277,0.001173709,0.019953052,296,204,92,0.689189189,0.310810811,
8036,36,8,0.0101833,0.938900204,0,0.028513238,303,183,120,0.603960396,0.396039604,
8037,37,8,0.011345219,0.962722851,0.003241491,0.009724473,237,143,94,0.603375527,0.396624473,
8038,38,8,0.001285347,0.988431877,0,0.003856041,163,107,56,0.656441718,0.343558282,
8039,39,8,0.011111111,0.958024691,0,0.011111112,282,198,84,0.70212766,0.29787234,
8040,40,8,0.00135318,0.983761842,0.00135318,0.008119079,207,140,67,0.676328502,0.323671498,
8041,41,8,0.00083264,0.972522896,0,0.006661116,289,193,96,0.667820069,0.332179931,
8042,42,8,0.003489184,0.961618982,0,0.016050244,334,201,133,0.601796407,0.398203593,
8043,43,8,0,0.949928469,0,0.021459228,148,114,34,0.77027027,0.22972973,
8044,44,8,0.00304878,0.969512195,0,0.015243902,178,104,74,0.584269663,0.415730337,
8045,45,8,0.001993355,0.984053156,0.000664452,0.005315615,205,132,73,0.643902439,0.356097561,
8046,46,8,0.005747126,0.979885057,0,0.005747126,186,115,71,0.61827957,0.38172043,
8047,47,8,0.00795756,0.969496021,0,0.015915119,200,147,53,0.735,0.265,
8048,48,8,0.004784689,0.959808612,0.000956938,0.019138756,225,155,70,0.688888889,0.311111111,
8049,49,8,0.003708282,0.955500618,0.001236094,0.021013597,265,184,81,0.694339623,0.305660377,
8050,50,8,0.010123735,0.965129359,0.001124859,0.007874016,288,194,94,0.673611111,0.326388889,
8051,51,8,0.003344482,0.976588629,0,0.016722408,325,221,104,0.68,0.32,
8052,52,8,0.009687836,0.942949408,0.002152853,0.015069968,355,232,123,0.653521127,0.346478873,
8053,53,8,0.005607477,0.977570093,0.001869159,0.003738318,140,97,43,0.692857143,0.307142857,
8054,54,8,0.00621118,0.959972395,0,0.015182885,193,129,64,0.668393782,0.331606218,
8055,55,8,0.010221465,0.97955707,0,0.003407155,245,172,73,0.702040816,0.297959184,
8056,56,8,0.001012146,0.973684211,0,0.006072874,282,185,97,0.656028369,0.343971631,
9001,1,9,0.005896226,0.962264151,0.001179245,0.016509433,239,176,63,0.736401674,0.263598326,
9002,2,9,0.001836547,0.968778699,0,0.008264463,199,147,52,0.738693467,0.261306533,
9003,3,9,4.45E-11,0.985791605,0,0.005412725,129,109,20,0.84496124,0.15503876,
9004,4,9,0.004219409,0.974683543,0,0.015471169,191,148,43,0.77486911,0.22513089,
9005,5,9,0.001043841,0.979123173,0,0.013569938,260,184,76,0.707692308,0.292307692,
9006,6,9,0.001351351,0.981081081,0,0.004054054,233,158,75,0.678111588,0.321888412,
9007,7,9,0.009251472,0.772918416,0.002523129,0.202691341,186,127,59,0.682795699,0.317204301,
9008,8,9,0.004329004,0.963512678,0.000618429,0.017316017,209,152,57,0.727272727,0.272727273,
9009,9,9,0,0.986111113,0,0.003703703,288,181,107,0.628472222,0.371527778,
9010,10,9,0.002244669,0.966329969,0,0.015712681,179,143,36,0.798882682,0.201117318,
9011,11,9,0.005452562,0.976008722,0,0.011995637,173,129,44,0.74566474,0.25433526,
9012,12,9,0.007909604,0.966101695,0,0.013559322,298,186,112,0.624161074,0.375838926,
9013,13,9,0.004914005,0.963144963,0,0.012285012,311,226,85,0.726688103,0.273311897,
9014,14,9,0.005382131,0.978471474,0.001076426,0.005382131,319,229,90,0.717868339,0.282131661,
9015,15,9,0.00143472,0.979913914,0,0.008608323,178,130,48,0.730337079,0.269662921,
9016,16,9,0.008536586,0.953658537,0,0.031707316,217,164,53,0.755760369,0.244239631,
9017,17,9,0.005882353,0.97352941,0.000980392,0.007843138,166,128,38,0.771084337,0.228915663,
9018,18,9,0.008313538,0.977434681,0,0.002375297,182,133,49,0.730769231,0.269230769,
9019,19,9,0.004825091,0.962605547,0,0.013268999,219,160,59,0.730593607,0.269406393,
9020,20,9,0,0.992366411,0,0.007633587,251,191,60,0.760956175,0.239043825,
9021,21,9,0.003562946,0.976247031,0,0.017814726,210,145,65,0.69047619,0.30952381,
9022,22,9,0.005486968,0.989026062,0,0.001371743,266,163,103,0.612781955,0.387218045,
9023,23,9,0.002336449,0.9614486,0.002336449,0.011682242,319,204,115,0.639498433,0.360501567,
9024,24,9,0.020707507,0.937877477,0.003451251,0.012942191,280,185,95,0.660714286,0.339285714,
9025,25,9,0.003957784,0.973614776,0,0.005277045,263,187,76,0.711026616,0.288973384,
9026,26,9,0.013580214,0.92496322,0.001007455,0.047854861,184,126,58,0.684782609,0.315217391,
9027,27,9,0.006105006,0.958485959,0.001221001,0.008547009,201,146,55,0.726368159,0.273631841,
9028,28,9,0.017492712,0.548104957,0.000728863,0.423469387,102,71,31,0.696078431,0.303921569,
9029,29,9,0,0.983725136,0.000904159,0.009041591,213,130,83,0.610328638,0.389671362,
9030,30,9,0.001132504,0.990939973,0,0.001132503,172,125,47,0.726744186,0.273255814,
9031,31,9,0.015254237,0.681355946,0,0.290677955,178,127,51,0.713483146,0.286516854,
9032,32,9,0.001022495,0.972392639,0,0.01738241,252,176,76,0.698412698,0.301587302,
9033,33,9,0.002159827,0.979481641,0,0.01187905,167,112,55,0.670658683,0.329341317,
9034,34,9,0.00697134,0.971340046,0.001549187,0.008520528,180,126,54,0.7,0.3,
9035,35,9,0.001412429,0.990112994,0,0.005649718,246,154,92,0.62601626,0.37398374,
9036,36,9,0.001002004,0.986973947,0,0.003006012,190,131,59,0.689473684,0.310526316,
9037,37,9,0.294642856,0.376373629,0.00206044,0.30631868,362,249,113,0.687845304,0.312154696,
9038,38,9,0.002559727,0.968430033,0,0.009385666,225,152,73,0.675555556,0.324444444,
9039,39,9,0.007383154,0.981013613,0.00105502,0.001053036,251,176,75,0.701195219,0.298804781,
9040,40,9,0.004576659,0.975972539,0.001144165,0.005720826,293,194,99,0.662116041,0.337883959,
9041,41,9,0.008086253,0.962264151,0,0.006738544,184,134,50,0.72826087,0.27173913,
9042,42,9,0.005668934,0.978458051,0.001133787,0.005668934,280,189,91,0.675,0.325,
9043,43,9,0.005606167,0.981779957,0,0.00840925,189,141,48,0.746031746,0.253968254,
9044,44,9,0.0015625,0.965625,0.0015625,0.0125,208,139,69,0.668269231,0.331730769,
9045,45,9,0.006134969,0.976482618,0,0.00408998,185,115,70,0.621621622,0.378378378,
9046,46,9,0.055746146,0.858490555,0,0.060891944,248,176,72,0.709677419,0.290322581,
9047,47,9,0.002635046,0.993412385,0,0.001317523,309,198,111,0.640776699,0.359223301,
9048,48,9,0,0.976485149,0.001237624,0.007425742,299,213,86,0.712374582,0.287625418,
9049,49,9,0.004801921,0.980792316,0.003601441,0.006002401,282,192,90,0.680851064,0.319148936,
9050,50,9,0.002063984,0.97110423,0,0.006191951,375,263,112,0.701333333,0.298666667,
9051,51,9,0.0067659,0.962110965,0.00270636,0.006765901,261,182,79,0.697318008,0.302681992,
10001,1,10,0.025232777,0.589876914,0.001611686,0.375220195,210,152,58,0.723809524,0.276190476,
10002,2,10,0.509727625,0.017509728,0.003891051,0.460116732,240,206,34,0.858333333,0.141666667,
10003,3,10,0.529485442,0.059201094,0.007328661,0.395799673,245,209,36,0.853061224,0.146938776,
10004,4,10,0.043644299,0.47899618,0.000545554,0.464811785,148,117,31,0.790540541,0.209459459,
10005,5,10,0.393489032,0.027600849,0.002123142,0.565463551,187,166,21,0.887700535,0.112299465,
10006,6,10,0.165779468,0.039543726,0.00608365,0.784030418,145,122,23,0.84137931,0.15862069,
10007,7,10,0.089245313,0.079823888,0,0.819724256,125,108,17,0.864,0.136,
10008,8,10,0.007660577,0.758397176,0.002357101,0.225103119,79,58,21,0.734177215,0.265822785,
10009,9,10,0.473425196,0.024606299,0.002952756,0.48917323,227,206,21,0.907488987,0.092511013,
10010,10,10,0.358653878,0.021860941,0.003351906,0.609429463,225,189,36,0.84,0.16,
10011,11,10,0.145804033,0.015939992,0.002344116,0.828410687,194,157,37,0.809278351,0.190721649,
10012,12,10,0.235903337,0.014959724,0.013808976,0.724971231,119,96,23,0.806722689,0.193277311,
10013,13,10,0.036231884,0.236111113,0.001207729,0.708333332,173,139,34,0.803468208,0.196531792,
10014,14,10,0.25450283,0.016404226,0.003822102,0.716989622,227,189,38,0.832599119,0.167400881,
10015,15,10,0.010904425,0.960230917,0.000641437,0.015394483,467,313,154,0.670235546,0.329764454,
10016,16,10,0.358432649,0.093411048,0.0043447,0.526432803,164,129,35,0.786585366,0.213414634,
10017,17,10,0.480122325,0.03180428,0.001223242,0.475229358,300,260,40,0.866666667,0.133333333,
10018,18,10,0.022376927,0.37294876,0.00198906,0.592739951,111,73,38,0.657657658,0.342342342,
10019,19,10,0.361638384,0.013419653,0.004473218,0.610642864,226,199,27,0.880530973,0.119469027,
10020,20,10,0.261031735,0.017570467,0.0022918,0.714522398,250,208,42,0.832,0.168,
10021,21,10,0.148822476,0.050439776,0.002130284,0.79221661,189,172,17,0.91005291,0.08994709,
10022,22,10,0.07254623,0.056899004,0,0.857752489,104,83,21,0.798076923,0.201923077,
10023,23,10,0.167026222,0.021130836,0.002415103,0.808622804,151,124,27,0.821192053,0.178807947,
10024,24,10,0.498046877,0.030273438,0.006835937,0.453124998,216,188,28,0.87037037,0.12962963,
10025,25,10,0.043981482,0.472222226,0,0.462962959,68,51,17,0.75,0.25,
10026,26,10,0.062792877,0.121368322,0.002811621,0.798500469,114,87,27,0.763157895,0.236842105,
10027,27,10,0.025572006,0.500672952,0.002243158,0.455361143,166,121,45,0.728915663,0.271084337,
10028,28,10,0.172839505,0.011757789,0.000587889,0.807760143,191,149,42,0.780104712,0.219895288,
10029,29,10,0.135225375,0.020589871,0.001112966,0.839732889,151,141,10,0.933774834,0.066225166,
10030,30,10,0.079010766,0.02065108,0,0.896534007,154,127,27,0.824675325,0.175324675,
10031,31,10,0.086864518,0.073424677,0,0.834018969,132,110,22,0.833333333,0.166666667,
10032,32,10,0.236134456,0.019327732,0.005042017,0.734453779,177,148,29,0.836158192,0.163841808,
10033,33,10,0.117532466,0.017532467,0.000649351,0.859090912,127,101,26,0.795275591,0.204724409,
10034,34,10,0.018815717,0.420586608,0.003320421,0.551189817,124,100,24,0.806451613,0.193548387,
10035,35,10,0.408352179,0.000935951,0.013338136,0.564035599,252,217,35,0.861111111,0.138888889,
10036,36,10,0.046868469,0.426126405,0.004761189,0.522243937,57,38,19,0.666666667,0.333333333,
11001,1,11,0.369381109,0.06188925,0.325081429,0.226058634,278,203,75,0.730215827,0.269784173,
11002,2,11,0.164912281,0.701754386,0.01754386,0.084210526,16,7,9,0.4375,0.5625,
11003,3,11,0.395635673,0.056925997,0.043643264,0.474383302,222,133,89,0.599099099,0.400900901,
11004,4,11,0.198008844,0.011061947,0.447455761,0.335730086,209,152,57,0.727272727,0.272727273,
11005,5,11,0.29766355,0.0817757,0.223831778,0.382242992,305,192,113,0.629508197,0.370491803,
11006,6,11,0.541868904,0.073422375,0.175364069,0.164441741,387,290,97,0.749354005,0.250645995,
11007,7,11,0.378838182,0.24149376,0.237759341,0.101659753,215,155,60,0.720930233,0.279069767,
11008,8,11,0.233316353,0.010697911,0.376974021,0.373408047,231,181,50,0.783549784,0.216450216,
11009,9,11,0.290574455,0.011712215,0.397099833,0.293363078,212,159,53,0.75,0.25,
11010,10,11,0.20967742,0.0085389,0.662239086,0.112903227,222,151,71,0.68018018,0.31981982,
11011,11,11,0.378588502,0.037081336,0.31160289,0.252990432,262,204,58,0.778625954,0.221374046,
11012,12,11,0.755828219,0.020245401,0.036809816,0.174846625,427,372,55,0.871194379,0.128805621,
11013,13,11,0.698480243,0.015197568,0.031610942,0.238905775,341,262,79,0.768328446,0.231671554,
11014,14,11,0.237048666,0.010989011,0.689167975,0.054160126,175,107,68,0.611428571,0.388571429,
11015,15,11,0.311414392,0.040942928,0.421836228,0.220843672,119,105,14,0.882352941,0.117647059,
11016,16,11,0.286497599,0.001370802,0.564770391,0.138450995,180,131,49,0.727777778,0.272222222,
11017,17,11,0.390215505,0.036691908,0.185789136,0.374490403,320,238,82,0.74375,0.25625,
11018,18,11,0.304548074,0.001727116,0.535405874,0.147956243,228,165,63,0.723684211,0.276315789,
11019,19,11,0.323795181,0.016064257,0.121485944,0.52058233,318,221,97,0.694968553,0.305031447,
11020,20,11,0.351648349,0.015984015,0.44755245,0.176823178,193,140,53,0.725388601,0.274611399,
11021,21,11,0.591760299,0.009737828,0.121348319,0.258426963,400,304,96,0.76,0.24,
11022,22,11,0.418045912,0.010678056,0.34276562,0.210357716,298,226,72,0.758389262,0.241610738,
11023,23,11,0.421052628,0.00831025,0.317174518,0.238227148,176,140,36,0.795454545,0.204545455,
11024,24,11,0.588470777,0.004803843,0.14091273,0.247397918,363,275,88,0.757575758,0.242424242,
11025,25,11,0.477508648,0.030276816,0.130622838,0.332179933,356,280,76,0.786516854,0.213483146,
11026,26,11,0.544452609,0.008082293,0.201322554,0.237325499,339,247,92,0.728613569,0.271386431,
11027,27,11,0.144588046,0.005654281,0.717285947,0.126009692,77,55,22,0.714285714,0.285714286,
11028,28,11,0.510227283,0.092045449,0.098863639,0.286363629,119,94,25,0.789915966,0.210084034,
11029,29,11,0.502665652,0.00990099,0.195734959,0.273419648,341,270,71,0.791788856,0.208211144,
11030,30,11,0.070679183,0.006073992,0.890115958,0.028161237,116,86,30,0.74137931,0.25862069,
11031,31,11,0.52353896,0.006493509,0.211850649,0.252435065,290,239,51,0.824137931,0.175862069,
11032,32,11,0.648083634,0.003484321,0.214285707,0.127177697,143,104,39,0.727272727,0.272727273,
11033,33,11,0.484298674,0.105373343,0.247732031,0.121423587,294,234,60,0.795918367,0.204081633,
11034,34,11,0.342657343,0.192307692,0.356643357,0.083916084,126,77,49,0.611111111,0.388888889,
11035,35,11,0.293969849,0.248743719,0.394472362,0.06281407,84,58,26,0.69047619,0.30952381,
11036,36,11,0.201865988,0.025445293,0.699745547,0.057675997,99,60,39,0.606060606,0.393939394,
11037,37,11,0.039024403,0.081707314,0.851219492,0.020731718,87,57,30,0.655172414,0.344827586,
11038,38,11,0.238872404,0.053412462,0.020771513,0.670623146,118,84,34,0.711864407,0.288135593,
12001,1,12,0.16302521,0.003921569,0.040896359,0.77535014,214,162,52,0.757009346,0.242990654,
12002,2,12,0.085430076,0.0187244,0.120538327,0.77238151,152,121,31,0.796052632,0.203947368,
12003,3,12,0.244590164,0.015737705,0.129836066,0.601311476,299,200,99,0.668896321,0.331103679,
12004,4,12,0.184890656,0.013916501,0.097415507,0.697813122,215,154,61,0.71627907,0.28372093,
12005,5,12,0.182728409,0.0175219,0.363579478,0.428660827,204,161,43,0.789215686,0.210784314,
12006,6,12,0.121640091,0.027790433,0.153530752,0.68974943,185,151,34,0.816216216,0.183783784,
12007,7,12,0.055420711,0.058656962,0.00566343,0.868932036,134,78,56,0.582089552,0.417910448,
12008,8,12,0.175691941,0.009626955,0.212394698,0.587845972,234,178,56,0.760683761,0.239316239,
12009,9,12,0.170648465,0.01774744,0.253924915,0.546757678,163,127,36,0.779141104,0.220858896,
